job_id,Y_hist,Q,gender,ethnicity,age_band,location
239,0,0.25721872751986846,Male,E4,18-29,R1
291,0,0.202514828193017,Female,E1,30-39,R3
241,0,0.14673087903037726,Male,E3,18-29,R1
263,0,0.31016825439223367,Male,E4,50-64,R3
159,1,0.10874809891888573,Male,E2,30-39,R1
178,0,0.01,Female,E2,18-29,R3
175,0,0.1717101608002664,Female,E1,30-39,R2
281,0,0.13532960001882965,Female,E1,40-49,R1
103,0,0.29781622171386135,Female,E1,18-29,R4
188,0,0.3565020573871724,Male,E1,18-29,R3
287,0,0.4716151886877697,Male,E3,30-39,R3
24,0,0.3202887520299366,Female,E3,40-49,R2
224,0,0.2597305575401746,Female,E2,30-39,R2
196,0,0.4823054958563596,Female,E2,40-49,R2
241,0,0.626581973317245,Male,E6,30-39,R4
176,0,0.5447108281204336,Male,E4,30-39,R2
196,1,0.6184177585428839,Male,E5,18-29,R1
193,0,0.25066290969210364,Female,E3,30-39,R2
135,0,0.21878551709777716,Male,E2,30-39,R1
77,0,0.5964387988458427,Female,E5,18-29,R1
99,0,0.36760087155688626,Male,E3,30-39,R1
219,0,0.08682675974119736,Male,E1,30-39,R2
186,0,0.0365982096849724,Male,E6,30-39,R1
160,0,0.15252573286311383,Male,E2,50-64,R1
47,0,0.43060857156347887,Male,E3,50-64,R2
290,0,0.15232041322490597,Male,E2,18-29,R2
172,0,0.6015039873804762,Male,E3,30-39,R1
38,0,0.12036150964940415,Male,E2,30-39,R4
264,0,0.5232485682030114,Female,E2,30-39,R4
157,0,0.5843777071372104,Male,E5,50-64,R2
143,0,0.46357781046145957,Female,E4,30-39,R1
255,0,0.37518014515700976,Female,E4,40-49,R1
112,0,0.3182841571776195,Female,E1,50-64,R2
50,1,0.7702146138029031,Female,E4,50-64,R2
50,0,0.09353150596745881,Male,E4,40-49,R1
231,0,0.3035514258122028,Male,E6,18-29,R3
69,0,0.7403237470917552,Female,E4,40-49,R1
280,0,0.01,Female,E2,40-49,R3
270,0,0.235658963958048,Male,E3,40-49,R3
221,0,0.2950261759314678,Male,E2,30-39,R2
250,1,0.6317893806213548,Female,E1,30-39,R2
195,0,0.5316617740387342,Female,E1,18-29,R2
268,1,0.6646296956400175,Female,E3,50-64,R4
64,0,0.44258431260632536,Male,E3,30-39,R2
72,0,0.12345987168458414,Male,E2,40-49,R2
278,1,0.5878317418112574,Female,E3,50-64,R4
65,0,0.5283173136150474,Male,E2,30-39,R1
24,0,0.4740488975199219,Female,E2,30-39,R4
2,1,0.3472885670535706,Female,E3,30-39,R1
109,0,0.41155828735497324,Female,E1,30-39,R1
142,0,0.3279335379507107,Male,E2,18-29,R3
16,0,0.4692254717575716,Male,E3,50-64,R1
187,0,0.4860814449682476,Male,E1,40-49,R3
140,1,0.5756036885206188,Male,E2,18-29,R3
210,0,0.6828788616317099,Female,E5,40-49,R1
221,1,0.5733002284487094,Male,E3,18-29,R1
66,1,0.526586228536256,Female,E2,30-39,R4
150,0,0.08893419356474369,Male,E1,40-49,R1
221,0,0.1271389441755466,Female,E1,18-29,R1
70,0,0.484543730981387,Female,E1,40-49,R3
287,1,0.43383819539161006,Female,E6,30-39,R4
189,0,0.2501410534026373,Female,E3,18-29,R1
70,0,0.47010158281135683,Male,E1,30-39,R2
221,1,0.4101004418848441,Female,E3,30-39,R1
44,0,0.29170454752163427,Male,E3,18-29,R3
76,0,0.20536856147885735,Male,E2,30-39,R1
39,1,0.5082798782297598,Female,E3,40-49,R4
98,0,0.11837970567492724,Male,E5,18-29,R1
4,1,0.7170372822156835,Female,E1,18-29,R2
61,0,0.233894490519846,Female,E1,18-29,R2
131,0,0.4132436952514073,Male,E3,40-49,R1
136,0,0.27910251799585534,Female,E3,30-39,R2
242,0,0.5324274078274029,Male,E5,18-29,R1
17,1,0.451916122425363,Male,E4,18-29,R3
115,0,0.2990212551258552,Female,E5,40-49,R4
125,0,0.28681459786824465,Male,E6,18-29,R2
57,0,0.1712854872398127,Male,E4,30-39,R2
25,0,0.09405375629406697,Male,E2,30-39,R4
298,0,0.24085654658767097,Female,E2,40-49,R1
78,0,0.20249143769465747,Male,E1,50-64,R4
20,1,0.3147956476857135,Female,E1,18-29,R1
297,1,0.39979998274786205,Male,E5,18-29,R3
171,0,0.3341164181774087,Male,E1,30-39,R1
20,0,0.35977795607298285,Female,E4,30-39,R1
270,1,0.24189462956817048,Female,E3,18-29,R1
88,0,0.5272335985311857,Male,E1,18-29,R1
125,1,0.04040529901061711,Female,E1,40-49,R2
114,0,0.38209596416788655,Female,E2,50-64,R3
56,1,0.6372645456774161,Female,E4,18-29,R2
249,0,0.25780579047465574,Female,E2,18-29,R3
43,1,0.6350822784488905,Male,E1,18-29,R3
34,0,0.3121871797723586,Male,E2,18-29,R1
99,0,0.47320982037622233,Female,E5,30-39,R1
278,0,0.1491758417992314,Male,E3,18-29,R2
74,0,0.06462573944254074,Female,E6,30-39,R1
216,0,0.22664276912688178,Female,E2,30-39,R1
299,0,0.3429949489161317,Female,E2,30-39,R2
269,0,0.6515507442974348,Male,E6,40-49,R2
172,0,0.25621966282848524,Female,E4,50-64,R4
245,0,0.6872482405362884,Male,E1,40-49,R3
18,0,0.21863649011459596,Male,E6,30-39,R1
176,0,0.01,Female,E1,30-39,R1
290,0,0.21542729002934122,Female,E1,40-49,R4
15,0,0.5723854215045683,Male,E3,18-29,R2
25,0,0.5070475417055662,Male,E2,18-29,R3
271,0,0.1754081933039487,Female,E2,18-29,R2
276,1,0.6521489073959879,Male,E1,18-29,R1
174,0,0.2707193063307136,Female,E4,18-29,R1
151,0,0.4670519436340122,Male,E3,30-39,R1
50,0,0.4203975702465182,Female,E2,30-39,R2
292,0,0.1280439831260147,Male,E3,18-29,R2
285,0,0.3429818474848117,Female,E3,18-29,R1
221,1,0.8145115027057048,Female,E5,18-29,R3
49,0,0.3143333028129414,Male,E3,30-39,R2
184,0,0.34041788369308884,Female,E1,18-29,R1
58,0,0.01,Male,E3,30-39,R4
207,0,0.47731496659500916,Female,E1,30-39,R4
181,0,0.2643761790883582,Female,E2,30-39,R1
47,1,0.2089693255816649,Male,E4,40-49,R3
221,0,0.3213513190268721,Male,E1,30-39,R2
248,0,0.029239420976241506,Female,E2,50-64,R3
39,0,0.5176543884496522,Female,E5,18-29,R1
129,0,0.2292456300678416,Male,E1,18-29,R2
118,0,0.047675794716368895,Female,E1,40-49,R1
165,0,0.2271791414765954,Female,E4,18-29,R4
134,1,0.592487126592853,Male,E3,30-39,R2
139,1,0.3059404100439893,Male,E2,50-64,R2
137,0,0.06054481857477556,Male,E2,18-29,R3
161,0,0.5236748125604921,Male,E2,30-39,R1
143,0,0.6150594885980483,Female,E1,40-49,R1
18,0,0.42875353618568657,Female,E3,18-29,R2
135,1,0.526191110796483,Female,E1,50-64,R1
257,0,0.44503331397852836,Male,E3,30-39,R4
5,1,0.5732070396632712,Female,E1,30-39,R2
26,0,0.4363391962967902,Female,E1,30-39,R1
280,0,0.19186020160853193,Female,E3,30-39,R2
74,0,0.5528132732628804,Male,E2,30-39,R3
173,1,0.2846513285817932,Female,E1,18-29,R1
90,0,0.40254825118021526,Female,E5,30-39,R1
211,0,0.20904338836543473,Female,E2,40-49,R1
150,0,0.3047761869845699,Female,E1,18-29,R1
198,0,0.41118961162551587,Male,E1,30-39,R1
210,0,0.3763066928567003,Male,E2,50-64,R2
287,1,0.5633348692947676,Female,E2,18-29,R1
210,0,0.6327639413768718,Male,E4,30-39,R1
166,0,0.26287207137935886,Male,E4,50-64,R1
144,0,0.19973265480836583,Male,E2,18-29,R1
105,0,0.3775095676750023,Male,E1,30-39,R3
187,0,0.42713967857326557,Male,E6,18-29,R4
225,0,0.3208586198796398,Female,E2,30-39,R1
66,0,0.32266905164808174,Male,E2,18-29,R3
54,0,0.46800677287002945,Female,E4,30-39,R1
112,0,0.09462596073898542,Female,E1,30-39,R1
178,0,0.3044510729814028,Female,E1,40-49,R1
148,0,0.23278168083802964,Male,E1,50-64,R1
221,1,0.5563794804169799,Male,E1,30-39,R4
150,0,0.42674670618371724,Male,E3,30-39,R1
170,0,0.6647303254329626,Female,E6,18-29,R1
57,0,0.1719401688759809,Male,E2,18-29,R4
252,1,0.3267804066332464,Female,E4,50-64,R4
77,0,0.1631529646994595,Female,E3,50-64,R1
43,0,0.22916256795426104,Male,E3,30-39,R3
50,1,0.7268625527887307,Female,E5,18-29,R3
244,0,0.3184781601998128,Female,E1,40-49,R1
138,0,0.48084963014695453,Female,E1,30-39,R3
282,0,0.3007915392236245,Female,E1,40-49,R3
120,0,0.10868104285230974,Male,E1,18-29,R2
254,0,0.25500073848223176,Female,E2,30-39,R1
297,0,0.1594515332175778,Male,E3,18-29,R1
114,0,0.45387751646303304,Male,E5,18-29,R1
98,0,0.31591018210601435,Male,E1,40-49,R2
45,0,0.24136427503970942,Male,E3,30-39,R2
196,1,0.5799622529466026,Male,E3,18-29,R1
178,1,0.5523665326335427,Male,E4,30-39,R3
30,1,0.4512033912333341,Male,E5,40-49,R1
77,0,0.42099411931354797,Male,E4,30-39,R2
54,0,0.4486823236602803,Male,E2,18-29,R3
210,0,0.4468727704651492,Male,E3,18-29,R1
52,1,0.6281213205740972,Male,E5,18-29,R2
94,0,0.6210264817517311,Female,E1,30-39,R1
246,1,0.37839939180238846,Female,E3,18-29,R3
215,0,0.4241915468439691,Male,E2,40-49,R3
133,0,0.6416974170332691,Female,E3,30-39,R1
117,0,0.33276339958660534,Male,E3,18-29,R2
176,1,0.29320981592380596,Female,E4,18-29,R2
142,1,0.2458574320483491,Male,E2,18-29,R1
249,0,0.40415523276558224,Male,E1,40-49,R2
273,0,0.4711172188900775,Male,E1,40-49,R1
111,1,0.4375403293589858,Male,E2,18-29,R2
119,0,0.48072964381650035,Female,E6,18-29,R2
200,0,0.10180650213084787,Male,E6,40-49,R2
15,1,0.5060636505314398,Male,E6,30-39,R1
248,1,0.666669215529778,Male,E3,30-39,R2
288,0,0.09935013828696163,Male,E2,40-49,R2
5,0,0.302387885255135,Female,E4,40-49,R1
49,1,0.38827520631038703,Female,E2,30-39,R3
15,1,0.11730582296860002,Female,E1,30-39,R1
87,0,0.17768859488712319,Female,E1,30-39,R3
128,1,0.4204906530761003,Female,E1,50-64,R2
229,0,0.15962066610500125,Female,E1,30-39,R2
235,0,0.5249111733456729,Male,E3,50-64,R2
0,0,0.0998613109771805,Male,E2,18-29,R1
42,0,0.46676616400522025,Female,E6,18-29,R3
227,0,0.3447654809998345,Female,E2,30-39,R1
36,0,0.44427525191054684,Female,E1,30-39,R3
147,0,0.17472893341071735,Male,E4,30-39,R1
160,1,0.3132353692157013,Female,E1,50-64,R1
200,0,0.42607623724152005,Male,E2,40-49,R2
144,0,0.42366667915900336,Male,E4,40-49,R1
100,0,0.6973163735923441,Male,E4,18-29,R1
259,0,0.3888256168570908,Female,E1,30-39,R1
90,1,0.7005147528358148,Female,E1,30-39,R2
272,0,0.4566078360488366,Male,E1,30-39,R1
286,1,0.4547760210130783,Male,E1,18-29,R3
77,1,0.5877337225572274,Female,E5,40-49,R1
268,0,0.2609148725225543,Female,E3,30-39,R1
27,0,0.36845764908678824,Male,E5,40-49,R4
191,0,0.3097268065504899,Male,E2,30-39,R2
262,0,0.4102618144577743,Female,E3,18-29,R2
104,0,0.36127032910269413,Male,E1,30-39,R1
128,0,0.16052952444650395,Male,E2,30-39,R3
29,0,0.3072799594179701,Male,E2,30-39,R1
277,0,0.01,Male,E6,40-49,R4
19,0,0.17204477100625412,Female,E5,40-49,R1
294,0,0.2681903418408067,Female,E2,18-29,R1
82,0,0.1780369754411466,Male,E5,40-49,R2
166,0,0.3766186503534227,Male,E1,18-29,R3
220,0,0.27353682561006765,Female,E3,18-29,R4
154,1,0.6171394024309074,Male,E6,40-49,R3
77,0,0.34306178068882204,Female,E6,50-64,R2
276,1,0.35944949222912764,Male,E1,30-39,R1
77,0,0.5532257543105963,Female,E4,18-29,R1
143,0,0.5135166361725725,Male,E1,30-39,R2
158,0,0.05346962206831056,Male,E5,18-29,R1
65,0,0.34554978651397655,Male,E3,18-29,R2
230,0,0.336939198990704,Male,E5,30-39,R3
255,0,0.34861449980093523,Male,E6,18-29,R3
294,0,0.3482864646471788,Male,E3,40-49,R1
248,1,0.5068153033246661,Male,E1,50-64,R2
288,0,0.20480405863063775,Female,E5,30-39,R3
192,0,0.033058526876401206,Male,E6,30-39,R1
170,0,0.5386309461615266,Male,E5,50-64,R4
254,0,0.4401237892295186,Male,E2,40-49,R3
193,0,0.31315732847621314,Male,E2,40-49,R1
251,0,0.5491018759733786,Male,E5,50-64,R4
100,0,0.07016867038928201,Male,E3,50-64,R3
44,0,0.17573128978548166,Male,E3,18-29,R4
44,0,0.41810618534276545,Male,E3,40-49,R3
291,1,0.6349642753889608,Male,E1,50-64,R3
188,0,0.5409656673601806,Female,E1,30-39,R1
284,0,0.49900452368184334,Male,E4,18-29,R3
46,1,0.2661866660440501,Male,E4,50-64,R1
192,0,0.3827308269000892,Male,E2,40-49,R4
267,0,0.32851569136020486,Female,E2,50-64,R2
295,0,0.37314367110409835,Male,E4,40-49,R4
44,0,0.4787106982577949,Male,E6,18-29,R3
40,0,0.28235926347368706,Male,E3,18-29,R1
200,1,0.3123039362042888,Female,E1,50-64,R1
119,0,0.5297038787200815,Male,E4,50-64,R1
16,0,0.14021782942396252,Male,E1,18-29,R2
255,0,0.27332851880302655,Female,E3,18-29,R1
206,0,0.6775269277471756,Female,E1,18-29,R1
105,0,0.7535947219357364,Male,E1,18-29,R1
59,0,0.2561045969254754,Female,E2,50-64,R3
176,0,0.5068864900366856,Male,E6,50-64,R4
196,0,0.38200875436846027,Female,E1,30-39,R4
90,1,0.36645766983309774,Female,E5,40-49,R4
251,0,0.28578950077424287,Female,E6,30-39,R1
272,0,0.2339314505606795,Male,E6,30-39,R3
7,0,0.10678273918307692,Male,E6,30-39,R3
276,0,0.01,Male,E1,18-29,R3
103,0,0.5913352594619204,Female,E6,18-29,R4
88,0,0.23232273951968613,Female,E5,40-49,R3
39,0,0.18629232143567315,Female,E1,40-49,R2
112,0,0.5476169547367667,Male,E5,30-39,R1
80,1,0.6744464349740882,Male,E3,50-64,R2
99,0,0.055747464876962756,Male,E2,30-39,R2
104,0,0.16145017975786694,Female,E5,30-39,R3
178,0,0.2307799043206216,Male,E4,40-49,R3
291,1,0.3646196290028947,Male,E4,30-39,R1
113,0,0.10633222192694505,Male,E5,18-29,R3
109,0,0.22816778737083562,Male,E6,18-29,R1
19,0,0.4149534735633997,Female,E4,40-49,R2
207,1,0.5051157338817214,Male,E1,40-49,R3
143,0,0.023311467758518452,Female,E3,50-64,R3
81,0,0.19367359705706821,Female,E5,40-49,R1
157,0,0.17823900855783162,Female,E1,18-29,R1
74,0,0.5337143688364635,Female,E2,18-29,R1
223,0,0.22836349441624307,Male,E1,18-29,R1
117,0,0.1646074820301845,Female,E2,30-39,R1
106,0,0.40496908020484396,Female,E1,18-29,R2
184,0,0.3057033911073564,Female,E6,18-29,R1
274,0,0.34450607424569657,Male,E2,30-39,R1
176,1,0.295900992759513,Female,E2,40-49,R3
100,0,0.5231357106068213,Male,E2,30-39,R2
119,0,0.04556017562889583,Male,E3,50-64,R4
184,0,0.36500411919502096,Female,E2,18-29,R2
54,0,0.04971104371290345,Female,E6,50-64,R4
272,0,0.425692891871188,Female,E5,30-39,R1
249,0,0.3799061542814016,Female,E6,30-39,R3
59,1,0.09757795331083187,Male,E2,40-49,R1
167,0,0.4062678040861657,Female,E1,18-29,R3
18,1,0.806572355848829,Female,E4,18-29,R2
178,0,0.3541093987589894,Female,E2,18-29,R1
21,0,0.6015010867098027,Male,E2,30-39,R1
218,1,0.47083530061354356,Male,E4,30-39,R3
19,0,0.07516754931078905,Male,E2,18-29,R2
63,0,0.1814168010343864,Female,E4,18-29,R3
45,0,0.021158155694600937,Female,E3,30-39,R1
285,0,0.47302315767134473,Female,E2,30-39,R1
24,0,0.7464070637468023,Female,E2,18-29,R3
237,1,0.7041206970792164,Male,E1,50-64,R2
255,0,0.7924579931128118,Male,E1,30-39,R3
238,0,0.2996187910698103,Male,E1,18-29,R1
265,0,0.5366642592504685,Female,E1,30-39,R1
224,1,0.42515591107684253,Male,E5,18-29,R1
0,0,0.47001884403001626,Female,E4,18-29,R3
61,0,0.1720458750638451,Female,E1,50-64,R1
163,0,0.01,Male,E1,40-49,R2
195,0,0.32710440103651844,Male,E1,30-39,R1
193,0,0.1054396418003801,Female,E5,18-29,R2
73,0,0.7352898851953727,Male,E1,30-39,R3
198,0,0.30203335912789947,Male,E1,50-64,R1
158,1,0.7187505724077821,Male,E2,18-29,R2
103,1,0.3647757462297325,Male,E4,30-39,R1
267,0,0.01,Male,E3,18-29,R1
203,0,0.3004071079753109,Male,E5,30-39,R3
160,0,0.5259647160832636,Male,E5,30-39,R1
23,0,0.11721711762891525,Female,E2,18-29,R3
19,0,0.6738033355544454,Female,E4,30-39,R1
252,0,0.37232019845132847,Male,E6,18-29,R2
223,0,0.5255158648100889,Female,E4,18-29,R1
277,1,0.5663069014211212,Male,E5,18-29,R3
292,0,0.7703548525321262,Male,E5,18-29,R2
290,1,0.6024751595725276,Female,E1,18-29,R2
234,0,0.395587394952774,Male,E5,50-64,R1
197,0,0.26886899356887856,Female,E1,18-29,R3
199,0,0.4037940590657854,Female,E1,30-39,R1
166,1,0.5033785161089085,Male,E1,18-29,R1
22,0,0.2875721091865842,Male,E3,50-64,R2
69,0,0.5956446864836075,Female,E3,40-49,R3
85,1,0.5335199340748079,Male,E6,30-39,R1
248,0,0.21279112006858117,Male,E6,50-64,R3
14,0,0.21127513104190168,Male,E1,30-39,R2
141,0,0.38026917815203,Male,E4,18-29,R1
122,0,0.38583222957230123,Female,E3,18-29,R1
173,0,0.5493341374697627,Female,E1,30-39,R1
190,0,0.3267718678228113,Female,E6,30-39,R1
73,0,0.49789042945580225,Female,E2,50-64,R3
246,1,0.347595540368404,Female,E1,18-29,R3
158,0,0.6638647007237355,Male,E6,40-49,R1
113,0,0.41610021673904185,Female,E6,30-39,R1
157,0,0.152005698324027,Female,E4,18-29,R2
111,0,0.06968822720011653,Female,E2,50-64,R2
233,1,0.7524995397416492,Male,E1,30-39,R1
58,0,0.14494720016747206,Male,E1,30-39,R2
12,0,0.22989666846774115,Female,E3,30-39,R1
15,1,0.42837464853597024,Female,E5,40-49,R2
62,0,0.29671668742153723,Female,E2,18-29,R3
207,0,0.48854870042704884,Female,E6,18-29,R1
92,0,0.255768305264929,Male,E1,40-49,R1
131,0,0.3889319989582269,Male,E3,50-64,R1
135,0,0.4017596406462412,Female,E1,40-49,R1
173,0,0.30098711733252964,Female,E2,18-29,R1
201,0,0.42929388444592,Female,E6,30-39,R2
210,0,0.06013034161024053,Female,E4,18-29,R1
194,0,0.31035086194510086,Female,E4,18-29,R2
120,1,0.4552769878452731,Male,E1,18-29,R2
138,0,0.4605922940664138,Male,E1,18-29,R3
254,1,0.8133716871567179,Male,E1,18-29,R1
166,0,0.37828175752100146,Female,E3,50-64,R2
144,0,0.48555547367007507,Female,E1,18-29,R2
5,1,0.7275383980702596,Male,E3,30-39,R4
161,1,0.5170899865474795,Male,E3,50-64,R2
271,1,0.41516790487507554,Female,E6,18-29,R1
244,0,0.2764535724381602,Male,E5,18-29,R3
176,0,0.7237889353603673,Female,E2,50-64,R2
89,0,0.46258187927226135,Male,E2,30-39,R3
17,1,0.8109453500356125,Male,E1,30-39,R1
219,0,0.40190072332412496,Male,E5,50-64,R2
265,0,0.07845355270342781,Female,E3,18-29,R3
81,1,0.3597671720633762,Male,E5,40-49,R3
257,0,0.5201766954509737,Male,E1,30-39,R1
228,0,0.3948180918808479,Female,E4,40-49,R1
15,0,0.27730707507256386,Male,E1,18-29,R3
183,0,0.3465978230802726,Male,E1,30-39,R1
129,0,0.06632689345450736,Male,E3,18-29,R1
286,0,0.28946488023452344,Female,E1,30-39,R2
253,1,0.4443458109631003,Male,E3,18-29,R2
142,0,0.39743813768547387,Female,E3,30-39,R1
277,1,0.6376893128113856,Female,E1,18-29,R2
218,0,0.5258585776047536,Female,E1,30-39,R3
145,0,0.5509335114667868,Female,E5,30-39,R3
19,1,0.7642405887917809,Female,E6,30-39,R1
275,0,0.43218572046384746,Male,E5,50-64,R3
214,1,0.20301744910474664,Male,E3,40-49,R1
62,1,0.8969684745981618,Female,E4,30-39,R3
162,1,0.6699022096727013,Male,E5,30-39,R1
78,1,0.5932737077270106,Male,E3,50-64,R1
69,0,0.14706878840788648,Female,E3,40-49,R2
20,1,0.8549569974832109,Female,E1,18-29,R4
240,0,0.6253063724727672,Female,E1,40-49,R1
56,0,0.4026600758729829,Male,E1,40-49,R3
59,0,0.2669486322905477,Female,E1,30-39,R2
234,0,0.01,Male,E4,18-29,R3
151,0,0.2088418405651044,Male,E4,30-39,R2
36,0,0.30371775384841815,Female,E2,30-39,R1
193,0,0.0481026179035517,Male,E2,50-64,R2
158,1,0.5181901774761916,Male,E1,50-64,R2
26,0,0.6194327255218681,Male,E1,18-29,R2
239,0,0.13950310432085197,Male,E3,18-29,R1
170,0,0.23277802421049476,Female,E1,30-39,R2
254,0,0.5937653932848248,Male,E4,30-39,R2
34,0,0.48102138648864434,Male,E2,30-39,R1
83,1,0.4338415552551697,Male,E1,18-29,R1
273,0,0.6495450286092314,Female,E3,18-29,R1
297,0,0.6406463811333498,Male,E4,40-49,R2
67,0,0.3097081410353387,Female,E2,18-29,R1
61,0,0.3209879799716958,Female,E3,40-49,R1
172,0,0.5173641332877416,Male,E4,18-29,R1
133,0,0.34064026297330596,Male,E1,40-49,R1
281,0,0.6840731075874394,Male,E6,40-49,R2
291,0,0.15458414077068655,Male,E2,30-39,R1
133,0,0.09281222738727841,Female,E3,40-49,R1
181,0,0.1996019023069551,Female,E2,40-49,R1
3,0,0.2682268610060841,Female,E1,30-39,R4
56,1,0.24715958076528535,Female,E1,50-64,R1
114,0,0.36312133315144807,Male,E4,30-39,R1
119,0,0.5146414376547203,Female,E4,30-39,R2
178,1,0.5408289808994036,Female,E1,30-39,R1
94,0,0.1283895311585802,Female,E2,50-64,R2
162,0,0.11124589515512062,Female,E2,40-49,R1
98,0,0.26259710420446936,Male,E2,40-49,R1
288,1,0.6350606495471222,Male,E2,30-39,R1
51,1,0.40238486698745424,Male,E2,18-29,R3
28,0,0.14624366364118255,Male,E1,30-39,R3
136,0,0.47753739756552765,Female,E4,40-49,R3
34,0,0.31602442097159916,Male,E1,40-49,R3
194,0,0.5561736259297086,Female,E5,18-29,R2
114,0,0.048735319425940116,Male,E1,18-29,R2
98,1,0.277244426862528,Male,E6,40-49,R2
130,0,0.5895225540928121,Male,E1,50-64,R1
154,1,0.625404644142058,Female,E1,30-39,R1
244,0,0.32811743449058284,Female,E5,30-39,R1
250,0,0.4132947374057073,Male,E2,30-39,R2
52,1,0.6227343441517165,Female,E4,30-39,R2
116,1,0.08747937810624871,Male,E6,30-39,R2
6,0,0.3100228172069031,Male,E5,30-39,R1
61,0,0.5639373943655579,Female,E1,50-64,R3
210,0,0.15868865230751855,Male,E1,50-64,R1
39,0,0.274953835039609,Male,E2,30-39,R2
133,0,0.3173020391504927,Male,E2,40-49,R1
45,0,0.029796469964860864,Male,E1,30-39,R1
12,1,0.6481334736885517,Male,E1,18-29,R1
134,0,0.48702587717289725,Male,E5,50-64,R1
278,0,0.1134576245232127,Female,E4,18-29,R2
52,0,0.39949624227499125,Male,E1,18-29,R1
13,0,0.6095545975167503,Female,E2,30-39,R4
114,0,0.17032233349707576,Male,E1,18-29,R3
143,0,0.3634988462775028,Male,E4,18-29,R4
16,0,0.11564721778424789,Female,E1,50-64,R2
108,0,0.24007059086973762,Female,E3,30-39,R1
232,0,0.5595919865159144,Female,E6,18-29,R4
286,1,0.6405005723799986,Female,E2,50-64,R3
17,0,0.199367871543073,Female,E2,30-39,R4
126,0,0.3312883765604154,Female,E1,40-49,R2
78,0,0.2645407081930668,Female,E2,30-39,R4
63,0,0.325075525433564,Male,E3,18-29,R1
175,0,0.3685376663552814,Male,E4,18-29,R3
258,0,0.21732295723926728,Male,E1,40-49,R1
142,0,0.2824230098345726,Female,E1,18-29,R1
156,0,0.6009128863747591,Male,E6,18-29,R4
76,1,0.4261185317445739,Female,E5,18-29,R3
47,0,0.17822452806539582,Female,E4,50-64,R1
65,0,0.3812592944306336,Female,E6,30-39,R3
40,0,0.26329286981720434,Female,E2,18-29,R2
290,0,0.059730037165334426,Male,E1,50-64,R2
180,0,0.017104688199779963,Male,E3,30-39,R2
40,0,0.35345401485132993,Female,E1,18-29,R4
18,0,0.45401920537483825,Male,E5,30-39,R3
258,0,0.13168209385248686,Female,E2,30-39,R1
103,0,0.6373035467399842,Male,E3,30-39,R3
35,0,0.3668086680523566,Male,E4,30-39,R1
204,0,0.2694655646435019,Male,E1,50-64,R3
44,0,0.4235348399543866,Male,E1,18-29,R2
214,0,0.33204779611984053,Female,E4,30-39,R1
66,1,0.58780955574177,Female,E5,40-49,R1
197,0,0.07920852206251229,Female,E3,18-29,R2
296,1,0.6557307397340583,Female,E6,40-49,R1
42,1,0.4751217751090017,Male,E5,40-49,R3
232,0,0.22125074399268516,Female,E1,30-39,R2
5,0,0.5718639874753911,Female,E1,30-39,R3
65,0,0.804226456169166,Male,E1,50-64,R1
194,0,0.21196302257696284,Female,E2,30-39,R4
59,0,0.18366212474636906,Female,E3,18-29,R1
113,0,0.01,Male,E6,40-49,R4
246,1,0.6162101484419927,Female,E5,30-39,R1
165,1,0.6716432387029098,Male,E1,40-49,R1
238,0,0.5031596281241194,Female,E5,30-39,R3
38,0,0.6245469937241154,Male,E6,30-39,R1
64,0,0.2920128799933208,Male,E6,40-49,R1
42,0,0.01,Female,E2,18-29,R3
239,0,0.226661644884083,Male,E3,30-39,R4
49,0,0.03491815574203301,Male,E1,18-29,R1
257,0,0.3143247545216616,Male,E1,40-49,R2
213,0,0.34986020978280286,Male,E5,50-64,R3
117,0,0.2758935298320359,Male,E5,30-39,R1
61,0,0.23637535815717947,Female,E1,40-49,R1
247,1,0.8677336280754648,Female,E1,30-39,R1
63,1,0.3312237222074991,Female,E1,30-39,R4
271,0,0.3363021428352836,Male,E3,30-39,R3
245,0,0.13327535882427272,Male,E1,18-29,R1
271,0,0.691403510922072,Male,E3,40-49,R1
111,0,0.3577077494274984,Female,E2,30-39,R1
200,0,0.6127311628988864,Male,E1,30-39,R1
242,1,0.051949840469057346,Male,E2,30-39,R3
14,1,0.34766633042739803,Male,E1,30-39,R1
150,0,0.21036439666376935,Male,E4,30-39,R2
191,0,0.12806159355016455,Male,E5,40-49,R3
172,1,0.3163998442595958,Male,E1,40-49,R3
107,1,0.17755517183585773,Female,E3,18-29,R1
107,0,0.45001347248428647,Male,E1,30-39,R2
22,1,0.6809468416983314,Female,E1,40-49,R2
141,0,0.62964438082982,Male,E1,30-39,R1
289,0,0.12687899461057842,Male,E2,30-39,R4
121,1,0.17375969454309573,Female,E3,18-29,R4
110,1,0.5945694379798661,Male,E4,30-39,R1
163,0,0.14097323867397094,Female,E5,30-39,R2
289,0,0.2355705130348417,Male,E2,40-49,R1
267,0,0.455876147480919,Female,E2,18-29,R1
82,0,0.16484965585689637,Male,E1,18-29,R1
185,1,0.7025592961579201,Male,E1,30-39,R1
75,0,0.12340513243097845,Female,E3,50-64,R1
174,1,0.3840948331484928,Male,E6,40-49,R4
81,0,0.01,Male,E2,18-29,R3
188,0,0.7106072741651166,Male,E6,40-49,R3
170,0,0.32043113665003736,Female,E1,50-64,R3
5,0,0.4003507276519623,Female,E1,40-49,R2
199,0,0.5731924896446581,Male,E2,30-39,R3
69,0,0.35451015840159017,Male,E5,50-64,R1
